customer_id,segment,registration_date,days_since_registration,age,gender,city,purchase_frequency,avg_purchase_value,total_spent,last_purchase_days,favorite_category,preferred_channel,device_type,session_count,avg_session_duration,cart_abandonment_rate,email_open_rate,click_through_rate,customer_lifetime_value,churn_probability,nps_score,support_tickets,returns_count
CUST00007990,New Customers,2020-08-24,1896,47,F,Sylhet,2,2270,4539,87,Electronics,Mobile App,Mobile,9,873,0.20,0.79,0.50,7601,0.60,-75,9,0
CUST00007991,Regular Buyers,2020-11-09,1819,61,F,Chittagong,15,5811,87169,122,Electronics,Website,Tablet,86,627,0.56,0.80,0.36,136021,0.28,69,3,1
CUST00007992,Occasional Shoppers,2020-07-16,1935,43,Other,Chittagong,9,1560,14041,155,Electronics,Email Campaign,Tablet,29,1617,0.38,0.65,0.21,18727,0.39,80,3,0
CUST00007993,At-Risk,2020-11-16,1812,57,M,Rajshahi,1,918,918,139,Sports,Mobile App,Tablet,6,425,0.02,0.49,0.29,1807,0.77,-70,5,0
CUST00007994,High-Value Loyal,2020-08-18,1902,45,F,Sylhet,36,9396,338246,77,Sports,Website,Desktop,226,1139,0.28,0.17,0.06,746566,0.09,95,8,4
CUST00007995,New Customers,2020-10-03,1856,25,F,Rajshahi,1,1040,1040,25,Books,In-Store,Mobile,3,564,0.08,0.26,0.18,1737,0.43,22,8,0
CUST00007996,At-Risk,2020-09-10,1879,59,Other,Rangpur,1,1276,1276,119,Fashion,Social Media,Tablet,2,978,0.27,0.43,0.20,2622,0.55,-19,0,0
CUST00007997,Regular Buyers,2020-11-10,1818,23,F,Sylhet,13,3462,45005,159,Electronics,Social Media,Desktop,108,977,0.13,0.77,0.34,64897,0.15,-69,2,1
CUST00007998,High-Value Loyal,2020-12-13,1785,22,M,Chittagong,45,6177,277943,50,Groceries,Email Campaign,Mobile,130,1239,0.10,0.69,0.25,348154,0.10,-49,9,6
CUST00007999,New Customers,2020-02-20,2082,61,F,Dhaka,1,1946,1946,67,Fashion,Social Media,Tablet,9,1087,0.04,0.49,0.21,3103,0.45,56,3,0
CUST00008000,Occasional Shoppers,2020-04-19,2023,21,F,Dhaka,5,941,4703,171,Groceries,Mobile App,Mobile,35,1390,0.45,0.40,0.22,5880,0.31,-56,7,0
CUST00008001,High-Value Loyal,2020-08-05,1915,51,F,Khulna,44,12190,536364,148,Health,In-Store,Desktop,354,709,0.44,0.77,0.53,1076702,0.09,-64,1,5
CUST00008002,At-Risk,2020-04-04,2038,51,F,Khulna,1,852,852,112,Health,Mobile App,Tablet,7,1441,0.20,0.36,0.18,1763,0.53,-66,0,0
CUST00008003,Regular Buyers,2020-02-19,2083,62,M,Khulna,12,2485,29818,174,Fashion,Website,Tablet,77,1482,0.36,0.38,0.16,73285,0.20,-94,8,1
CUST00008004,High-Value Loyal,2020-10-14,1845,38,F,Sylhet,33,10817,356963,78,Beauty,Email Campaign,Mobile,248,984,0.27,0.50,0.21,852033,0.08,74,9,4
CUST00008005,Occasional Shoppers,2020-02-02,2100,62,F,Khulna,3,983,2948,150,Fashion,Website,Tablet,6,1048,0.46,0.67,0.23,6143,0.49,82,1,0
CUST00008006,High-Value Loyal,2020-12-10,1788,25,F,Barisal,45,11525,518612,165,Health,Website,Tablet,356,653,0.01,0.22,0.08,1079149,0.13,8,6,6
CUST00008007,Occasional Shoppers,2020-10-01,1858,31,Other,Sylhet,4,1180,4721,155,Health,Mobile App,Tablet,15,265,0.30,0.55,0.24,7508,0.49,-71,1,0
CUST00008008,Occasional Shoppers,2020-06-16,1965,37,F,Sylhet,5,910,4552,46,Health,Email Campaign,Desktop,43,400,0.34,0.29,0.13,10493,0.41,-17,6,0
CUST00008009,New Customers,2020-09-14,1875,40,F,Sylhet,1,2509,2509,85,Books,In-Store,Mobile,9,1614,0.55,0.51,0.21,4139,0.45,49,6,0
CUST00008010,At-Risk,2020-04-24,2018,48,Other,Chittagong,3,1093,3278,14,Health,Mobile App,Desktop,22,1604,0.52,0.66,0.32,6543,0.75,-93,6,0
CUST00008011,New Customers,2020-10-23,1836,58,Other,Mymensingh,2,1831,3663,167,Sports,In-Store,Desktop,5,1086,0.27,0.62,0.36,4756,0.53,-88,3,0
CUST00008012,New Customers,2020-01-08,2125,37,Other,Mymensingh,2,1284,2568,2,Electronics,Email Campaign,Mobile,10,1795,0.46,0.77,0.24,3974,0.60,31,2,0
CUST00008013,Regular Buyers,2020-10-27,1832,24,Other,Dhaka,9,5846,52614,163,Health,Website,Tablet,75,1310,0.49,0.53,0.33,89639,0.23,87,1,0
CUST00008014,Regular Buyers,2020-11-18,1810,58,F,Rangpur,8,3883,31065,159,Home & Living,Social Media,Mobile,60,1448,0.16,0.69,0.45,47312,0.24,-23,8,0
CUST00008015,Regular Buyers,2020-07-15,1936,51,F,Rajshahi,17,5716,97164,179,Fashion,Social Media,Tablet,94,1370,0.13,0.15,0.10,195693,0.22,41,5,1
CUST00008016,At-Risk,2020-04-25,2017,55,F,Barisal,3,837,2512,120,Sports,Mobile App,Tablet,25,1348,0.01,0.34,0.12,4733,0.63,-99,3,0
CUST00008017,New Customers,2020-12-22,1776,20,F,Sylhet,2,2960,5920,138,Groceries,Website,Mobile,10,352,0.33,0.50,0.16,12515,0.69,-34,1,0
CUST00008018,Regular Buyers,2020-07-18,1933,44,M,Barisal,11,2248,24732,55,Fashion,Mobile App,Mobile,37,329,0.58,0.23,0.07,41684,0.30,-30,8,0
CUST00008019,At-Risk,2020-03-21,2052,25,M,Rajshahi,3,1285,3856,61,Groceries,Social Media,Desktop,8,1796,0.08,0.21,0.09,9091,0.59,18,9,0
CUST00008020,Regular Buyers,2020-01-23,2110,40,Other,Dhaka,8,3697,29575,51,Groceries,In-Store,Mobile,47,418,0.18,0.65,0.45,48107,0.22,33,0,0
CUST00008021,At-Risk,2020-05-02,2010,36,F,Barisal,2,716,1432,99,Home & Living,In-Store,Tablet,12,752,0.09,0.34,0.12,2122,0.63,-5,9,0
CUST00008022,At-Risk,2020-12-14,1784,38,Other,Sylhet,3,911,2732,70,Health,Mobile App,Desktop,19,686,0.54,0.60,0.41,4589,0.57,51,1,0
CUST00008023,New Customers,2020-06-16,1965,46,Other,Chittagong,1,2271,2271,91,Home & Living,In-Store,Mobile,5,1221,0.07,0.51,0.18,4826,0.46,13,4,0
CUST00008024,High-Value Loyal,2020-12-23,1775,18,Other,Mymensingh,34,14167,481662,99,Groceries,Social Media,Tablet,309,640,0.12,0.27,0.12,997433,0.11,-11,9,1
CUST00008025,Occasional Shoppers,2020-10-12,1847,28,M,Rajshahi,4,1367,5470,177,Books,Mobile App,Tablet,11,863,0.26,0.16,0.11,9642,0.44,78,1,0
CUST00008026,Occasional Shoppers,2020-04-21,2021,32,M,Sylhet,6,1559,9356,173,Fashion,In-Store,Desktop,51,1286,0.01,0.76,0.47,13794,0.48,97,6,0
CUST00008027,High-Value Loyal,2020-03-24,2049,63,F,Sylhet,34,5494,186808,92,Fashion,Social Media,Mobile,240,335,0.36,0.10,0.07,235993,0.08,87,5,2
CUST00008028,Occasional Shoppers,2020-04-18,2024,40,M,Dhaka,5,1469,7343,117,Fashion,Email Campaign,Tablet,29,840,0.46,0.12,0.05,17719,0.33,-2,7,0
CUST00008029,Regular Buyers,2020-11-05,1823,50,F,Sylhet,16,2444,39104,19,Sports,Social Media,Mobile,52,908,0.49,0.52,0.32,47733,0.24,91,8,0
CUST00008030,New Customers,2020-04-19,2023,44,Other,Dhaka,1,1222,1222,116,Health,In-Store,Desktop,7,263,0.10,0.40,0.26,2054,0.46,-34,8,0
CUST00008031,At-Risk,2020-08-15,1905,40,Other,Dhaka,3,610,1830,177,Electronics,Social Media,Mobile,22,304,0.09,0.34,0.12,3274,0.73,76,7,0
CUST00008032,High-Value Loyal,2020-08-02,1918,45,Other,Mymensingh,29,7319,212247,119,Sports,In-Store,Desktop,164,1639,0.51,0.65,0.23,491860,0.15,52,5,1
CUST00008033,At-Risk,2020-07-03,1948,25,F,Khulna,3,1309,3928,8,Health,Website,Tablet,24,1639,0.07,0.33,0.11,5301,0.80,-24,4,0
CUST00008034,High-Value Loyal,2020-01-09,2124,24,M,Sylhet,37,11226,415358,127,Books,Email Campaign,Desktop,219,622,0.44,0.47,0.16,698689,0.06,-58,4,3
CUST00008035,High-Value Loyal,2020-03-11,2062,49,Other,Rangpur,34,7961,270662,174,Groceries,Website,Desktop,88,942,0.31,0.25,0.11,447732,0.07,4,5,0
CUST00008036,New Customers,2020-12-24,1774,39,Other,Khulna,1,1143,1143,13,Books,Website,Tablet,8,1254,0.56,0.69,0.43,1872,0.54,88,0,0
CUST00008037,New Customers,2020-03-17,2056,38,F,Barisal,1,1882,1882,114,Home & Living,Social Media,Tablet,6,1718,0.11,0.36,0.23,2936,0.55,-48,4,0
CUST00008038,New Customers,2020-04-20,2022,32,M,Barisal,2,1109,2218,104,Home & Living,Social Media,Tablet,15,320,0.59,0.48,0.19,4310,0.48,35,1,0
CUST00008039,Occasional Shoppers,2020-11-21,1807,31,M,Khulna,5,2108,10540,83,Sports,Mobile App,Desktop,15,1403,0.44,0.73,0.32,12728,0.48,-67,7,0
CUST00008040,Regular Buyers,2020-06-04,1977,26,Other,Khulna,8,3821,30568,30,Health,In-Store,Desktop,73,1090,0.39,0.63,0.19,72312,0.22,-30,9,0
CUST00008041,At-Risk,2020-11-01,1827,18,F,Rangpur,1,868,868,165,Sports,Email Campaign,Mobile,5,297,0.08,0.37,0.12,1864,0.53,-74,1,0
CUST00008042,New Customers,2020-09-10,1879,61,M,Rajshahi,2,2321,4642,142,Groceries,Email Campaign,Mobile,10,1097,0.51,0.75,0.42,9415,0.40,-23,9,0
CUST00008043,Regular Buyers,2020-07-13,1938,26,F,Barisal,16,4904,78463,43,Fashion,Email Campaign,Tablet,58,1538,0.41,0.79,0.51,110948,0.30,30,7,2
CUST00008044,At-Risk,2020-08-15,1905,25,M,Dhaka,2,700,1399,117,Books,Social Media,Mobile,6,1161,0.06,0.21,0.11,2211,0.51,58,7,0
CUST00008045,Occasional Shoppers,2020-11-02,1826,59,M,Rangpur,5,2107,10536,173,Sports,Email Campaign,Desktop,32,932,0.53,0.14,0.04,14648,0.50,0,9,0
CUST00008046,Occasional Shoppers,2020-12-04,1794,22,M,Barisal,5,984,4919,159,Electronics,In-Store,Desktop,38,1183,0.29,0.17,0.09,6606,0.30,-7,9,0
CUST00008047,At-Risk,2020-12-01,1797,40,F,Mymensingh,3,872,2616,36,Books,Email Campaign,Mobile,22,481,0.06,0.62,0.39,4272,0.69,28,3,0
CUST00008048,Regular Buyers,2020-06-25,1956,25,Other,Barisal,12,3183,38191,174,Books,Website,Mobile,94,492,0.05,0.18,0.12,91557,0.26,67,6,1
CUST00008049,Regular Buyers,2020-02-05,2097,54,F,Rajshahi,10,2568,25676,179,Fashion,In-Store,Tablet,25,222,0.41,0.60,0.23,47725,0.24,-4,1,1
CUST00008050,At-Risk,2020-12-22,1776,39,M,Rangpur,3,615,1846,114,Books,In-Store,Desktop,18,595,0.57,0.68,0.32,2789,0.69,79,8,0
CUST00008051,Regular Buyers,2020-03-07,2066,28,M,Dhaka,10,4215,42145,162,Health,Mobile App,Tablet,37,122,0.32,0.46,0.29,101287,0.24,-31,9,0
CUST00008052,High-Value Loyal,2020-01-18,2115,28,M,Rajshahi,49,12188,597218,149,Beauty,Mobile App,Mobile,253,1752,0.19,0.10,0.04,1235870,0.10,-45,0,3
CUST00008053,At-Risk,2020-09-07,1882,33,F,Mymensingh,1,979,979,18,Sports,Email Campaign,Desktop,9,1368,0.30,0.37,0.23,1821,0.70,-7,3,0
CUST00008054,At-Risk,2020-03-23,2050,45,F,Mymensingh,4,1252,5007,109,Fashion,Social Media,Tablet,34,1183,0.44,0.61,0.19,10792,0.80,-39,4,0
CUST00008055,High-Value Loyal,2020-06-23,1958,35,M,Khulna,37,13950,516160,143,Groceries,Social Media,Tablet,301,206,0.31,0.70,0.28,765094,0.10,-13,2,2
CUST00008056,At-Risk,2020-09-02,1887,28,M,Dhaka,4,1104,4418,131,Electronics,In-Store,Mobile,27,745,0.54,0.78,0.49,8027,0.71,60,8,0
CUST00008057,High-Value Loyal,2020-10-14,1845,43,F,Chittagong,45,6170,277670,176,Health,In-Store,Tablet,91,1638,0.44,0.35,0.17,577232,0.09,52,3,5
CUST00008058,High-Value Loyal,2020-11-16,1812,35,M,Rajshahi,42,14750,619489,128,Fashion,Social Media,Desktop,313,554,0.03,0.77,0.32,1435972,0.10,82,4,3
CUST00008059,Occasional Shoppers,2020-06-18,1963,61,Other,Khulna,8,890,7118,174,Books,Email Campaign,Mobile,44,1491,0.38,0.19,0.12,15383,0.40,-30,7,0
CUST00008060,High-Value Loyal,2020-03-08,2065,59,Other,Rangpur,15,12133,181994,179,Groceries,Website,Desktop,121,593,0.36,0.65,0.24,359982,0.11,-38,2,2
CUST00008061,At-Risk,2020-01-05,2128,64,Other,Sylhet,3,1295,3884,172,Electronics,In-Store,Mobile,24,1678,0.49,0.15,0.10,7445,0.69,-54,8,0
CUST00008062,New Customers,2020-07-03,1948,30,M,Mymensingh,1,1902,1902,23,Home & Living,Website,Tablet,7,821,0.34,0.44,0.27,4498,0.40,89,2,0
CUST00008063,New Customers,2020-12-16,1782,52,M,Barisal,1,2297,2297,100,Health,In-Store,Mobile,7,641,0.31,0.49,0.25,5572,0.50,-19,2,0
CUST00008064,New Customers,2020-10-13,1846,29,Other,Chittagong,1,1277,1277,68,Beauty,Mobile App,Mobile,8,834,0.54,0.21,0.07,2360,0.41,-95,6,0
CUST00008065,New Customers,2020-08-05,1915,64,Other,Sylhet,2,2039,4079,60,Groceries,In-Store,Desktop,16,422,0.48,0.66,0.23,6794,0.46,-35,3,0
CUST00008066,New Customers,2020-02-09,2093,59,Other,Dhaka,2,2558,5116,158,Sports,Social Media,Desktop,6,1775,0.43,0.42,0.26,12516,0.49,24,7,0
CUST00008067,High-Value Loyal,2020-01-06,2127,46,M,Rangpur,40,9196,367851,166,Books,Social Media,Mobile,383,752,0.53,0.58,0.24,918326,0.06,-16,7,4
CUST00008068,Occasional Shoppers,2020-10-27,1832,53,M,Mymensingh,4,1002,4007,173,Beauty,Social Media,Mobile,12,735,0.03,0.64,0.25,7677,0.47,57,1,0
CUST00008069,Occasional Shoppers,2020-09-23,1866,28,Other,Dhaka,5,2339,11696,153,Fashion,In-Store,Tablet,18,1152,0.04,0.77,0.46,19505,0.38,-18,2,0
CUST00008070,Occasional Shoppers,2020-10-05,1854,60,F,Khulna,8,1580,12637,71,Health,Mobile App,Tablet,58,546,0.06,0.75,0.45,15592,0.47,-36,7,0
CUST00008071,New Customers,2020-07-03,1948,50,F,Chittagong,2,1325,2650,93,Sports,In-Store,Mobile,15,1149,0.58,0.46,0.29,5822,0.66,-72,9,0
CUST00008072,High-Value Loyal,2020-07-24,1927,29,F,Barisal,29,12810,371484,59,Health,Website,Desktop,197,1640,0.54,0.28,0.19,926142,0.12,-36,3,1
CUST00008073,Occasional Shoppers,2020-12-13,1785,35,F,Chittagong,7,1925,13472,112,Fashion,Mobile App,Mobile,42,1202,0.20,0.66,0.25,32629,0.38,-82,5,0
CUST00008074,New Customers,2020-06-06,1975,41,F,Dhaka,2,2486,4972,123,Sports,In-Store,Tablet,17,1184,0.12,0.32,0.21,6959,0.61,-1,3,0
CUST00008075,Regular Buyers,2020-02-15,2087,29,Other,Rangpur,8,2635,21078,97,Books,In-Store,Tablet,22,577,0.17,0.65,0.45,40269,0.17,-60,1,0
CUST00008076,Regular Buyers,2020-06-05,1976,57,M,Dhaka,16,2430,38883,23,Home & Living,Email Campaign,Mobile,59,519,0.18,0.30,0.13,86447,0.21,-63,7,1
CUST00008077,At-Risk,2020-06-09,1972,64,F,Mymensingh,1,1362,1362,15,Fashion,Website,Mobile,7,1314,0.35,0.49,0.24,1845,0.73,-33,9,0
CUST00008078,New Customers,2020-08-02,1918,63,Other,Khulna,1,1974,1974,149,Beauty,Website,Mobile,8,937,0.14,0.32,0.20,3011,0.53,42,4,0
CUST00008079,High-Value Loyal,2020-05-20,1992,53,M,Dhaka,31,6102,189177,136,Groceries,In-Store,Desktop,254,929,0.08,0.26,0.12,315068,0.15,-95,4,5
CUST00008080,High-Value Loyal,2020-07-19,1932,45,M,Mymensingh,41,5288,216788,174,Beauty,Website,Desktop,186,343,0.34,0.71,0.29,426862,0.12,1,7,4
CUST00008081,New Customers,2020-12-05,1793,28,F,Chittagong,1,2987,2987,42,Home & Living,Mobile App,Tablet,4,274,0.58,0.44,0.19,5824,0.68,-33,6,0
CUST00008082,At-Risk,2020-12-13,1785,39,F,Dhaka,3,981,2942,66,Books,In-Store,Mobile,25,1086,0.60,0.58,0.25,3964,0.77,65,1,0
CUST00008083,New Customers,2020-12-19,1779,25,F,Dhaka,2,1626,3252,2,Health,Website,Desktop,19,749,0.29,0.36,0.21,6928,0.49,53,3,0
CUST00008084,At-Risk,2020-05-25,1987,38,M,Rajshahi,1,1106,1106,147,Home & Living,In-Store,Desktop,8,803,0.35,0.55,0.29,1422,0.56,33,8,0
CUST00008085,Occasional Shoppers,2020-04-15,2027,63,F,Mymensingh,7,2250,15751,179,Books,Email Campaign,Desktop,65,1081,0.57,0.37,0.20,38969,0.49,19,0,0
CUST00008086,Occasional Shoppers,2020-03-07,2066,41,Other,Rajshahi,7,1789,12523,82,Electronics,Mobile App,Desktop,64,1340,0.16,0.57,0.28,18610,0.44,-54,7,0
CUST00008087,At-Risk,2020-07-12,1939,33,F,Rajshahi,1,1407,1407,118,Fashion,Website,Mobile,4,924,0.38,0.58,0.32,2215,0.72,24,2,0
CUST00008088,At-Risk,2020-09-27,1862,24,Other,Dhaka,1,857,857,128,Health,Social Media,Desktop,7,1557,0.36,0.75,0.42,1264,0.58,63,3,0
CUST00008089,At-Risk,2020-04-11,2031,41,F,Barisal,1,964,964,107,Groceries,Email Campaign,Mobile,6,1682,0.27,0.31,0.15,1455,0.59,-14,9,0
CUST00008090,Occasional Shoppers,2020-04-15,2027,24,M,Sylhet,3,1833,5500,33,Groceries,In-Store,Mobile,24,556,0.56,0.27,0.08,11965,0.39,43,0,0
CUST00008091,Regular Buyers,2020-06-22,1959,24,M,Sylhet,16,5723,91575,130,Sports,Mobile App,Mobile,87,893,0.43,0.17,0.07,139426,0.19,6,7,0
CUST00008092,High-Value Loyal,2020-01-17,2116,43,Other,Rangpur,22,10326,227180,30,Groceries,In-Store,Desktop,56,1607,0.52,0.21,0.13,547165,0.13,-50,4,2
CUST00008093,High-Value Loyal,2020-06-06,1975,21,M,Mymensingh,19,10260,194933,160,Electronics,Mobile App,Desktop,96,237,0.22,0.63,0.29,414493,0.14,76,8,0
CUST00008094,New Customers,2020-02-26,2076,57,F,Khulna,1,2412,2412,110,Books,Email Campaign,Tablet,9,234,0.15,0.79,0.38,3355,0.42,-4,1,0
CUST00008095,Occasional Shoppers,2020-03-05,2068,24,Other,Chittagong,6,1480,8882,123,Electronics,Website,Mobile,50,560,0.57,0.44,0.18,18110,0.48,16,1,0
CUST00008096,Regular Buyers,2020-03-15,2058,40,F,Mymensingh,17,3175,53975,50,Health,Mobile App,Tablet,66,1490,0.00,0.35,0.15,129462,0.24,-86,6,0
CUST00008097,High-Value Loyal,2020-12-27,1771,30,Other,Dhaka,29,14239,412922,4,Fashion,Email Campaign,Desktop,63,650,0.24,0.60,0.21,847641,0.08,-46,6,0
CUST00008098,Regular Buyers,2020-02-07,2095,25,Other,Barisal,18,2284,41119,47,Electronics,Social Media,Mobile,73,580,0.28,0.18,0.07,89769,0.17,9,1,0
CUST00008099,Regular Buyers,2020-09-16,1873,46,Other,Chittagong,15,4934,74013,145,Groceries,Website,Tablet,125,404,0.45,0.79,0.38,88989,0.21,-5,6,0
CUST00008100,Occasional Shoppers,2020-08-05,1915,54,M,Rajshahi,7,1122,7853,43,Fashion,Website,Desktop,43,1574,0.24,0.61,0.35,12588,0.34,97,4,0
CUST00008101,At-Risk,2020-10-14,1845,20,Other,Rajshahi,4,1209,4837,106,Electronics,Social Media,Desktop,11,202,0.43,0.52,0.34,8608,0.70,60,9,0
CUST00008102,High-Value Loyal,2020-04-27,2015,60,Other,Barisal,42,6223,261354,32,Electronics,Social Media,Mobile,145,552,0.53,0.13,0.06,341427,0.09,-91,2,1
CUST00008103,High-Value Loyal,2020-06-10,1971,40,Other,Sylhet,47,8537,401224,122,Fashion,Email Campaign,Tablet,96,1729,0.32,0.74,0.43,552377,0.08,31,4,2
CUST00008104,New Customers,2020-04-01,2041,42,M,Khulna,1,2617,2617,65,Home & Living,In-Store,Desktop,9,702,0.34,0.75,0.47,5799,0.70,83,7,0
CUST00008105,At-Risk,2020-04-07,2035,59,F,Khulna,2,1094,2187,93,Beauty,In-Store,Tablet,6,681,0.59,0.74,0.25,3927,0.51,55,8,0
CUST00008106,High-Value Loyal,2020-04-09,2033,19,Other,Rangpur,16,6817,109069,52,Health,Website,Mobile,88,362,0.03,0.60,0.36,184175,0.08,-56,5,2
CUST00008107,Regular Buyers,2020-06-07,1974,56,Other,Mymensingh,15,4542,68133,111,Beauty,Mobile App,Desktop,85,763,0.39,0.17,0.12,168890,0.19,-81,5,0
CUST00008108,New Customers,2020-09-19,1870,30,M,Sylhet,2,1772,3545,169,Fashion,In-Store,Tablet,7,1003,0.52,0.17,0.11,5142,0.47,48,1,0
CUST00008109,Regular Buyers,2020-07-25,1926,63,F,Barisal,15,4527,67910,47,Sports,Email Campaign,Mobile,124,724,0.21,0.17,0.09,87485,0.16,-6,3,2
CUST00008110,Occasional Shoppers,2020-08-05,1915,29,M,Rajshahi,9,1847,16621,57,Electronics,Email Campaign,Desktop,31,218,0.11,0.16,0.11,21205,0.44,12,7,0
CUST00008111,Regular Buyers,2020-04-19,2023,59,Other,Mymensingh,14,2149,30081,5,Books,Email Campaign,Desktop,82,622,0.57,0.13,0.05,38185,0.26,-90,1,1
CUST00008112,At-Risk,2020-02-11,2091,32,Other,Mymensingh,2,735,1470,98,Beauty,Social Media,Tablet,13,1131,0.36,0.21,0.13,2967,0.62,27,1,0
CUST00008113,New Customers,2020-05-27,1985,30,F,Sylhet,2,2805,5611,139,Groceries,In-Store,Tablet,11,1723,0.50,0.24,0.12,8395,0.54,48,4,0
CUST00008114,Occasional Shoppers,2020-06-27,1954,53,F,Chittagong,5,1848,9240,91,Electronics,In-Store,Tablet,27,1313,0.18,0.11,0.07,14186,0.38,-1,4,0
CUST00008115,Occasional Shoppers,2020-04-18,2024,63,Other,Chittagong,6,862,5172,172,Beauty,Email Campaign,Mobile,47,1384,0.01,0.15,0.05,6591,0.30,-99,7,0
CUST00008116,Occasional Shoppers,2020-11-19,1809,18,F,Chittagong,5,1430,7152,10,Electronics,Website,Desktop,48,1415,0.05,0.77,0.34,16302,0.41,-56,7,0
CUST00008117,At-Risk,2020-08-12,1908,18,Other,Barisal,1,1362,1362,110,Health,In-Store,Mobile,6,433,0.42,0.46,0.31,1860,0.55,13,3,0
CUST00008118,Regular Buyers,2020-09-21,1868,54,F,Chittagong,10,4406,44063,176,Groceries,Email Campaign,Desktop,33,856,0.53,0.12,0.05,66996,0.23,-72,9,1
CUST00008119,Regular Buyers,2020-10-16,1843,41,Other,Rangpur,19,4567,86782,164,Home & Living,Website,Desktop,167,380,0.12,0.69,0.41,205692,0.30,-80,0,0
CUST00008120,Regular Buyers,2020-06-26,1955,35,M,Barisal,12,2867,34398,101,Sports,Social Media,Desktop,94,1376,0.17,0.60,0.24,47391,0.17,-18,9,1
CUST00008121,New Customers,2020-10-25,1834,53,Other,Chittagong,2,1657,3314,76,Beauty,Email Campaign,Mobile,18,1781,0.50,0.65,0.38,5628,0.58,38,0,0
CUST00008122,Occasional Shoppers,2020-12-18,1780,64,M,Rangpur,7,2477,17341,67,Health,Social Media,Desktop,62,1438,0.28,0.66,0.31,22351,0.40,-20,0,0
CUST00008123,Regular Buyers,2020-02-11,2091,61,F,Sylhet,16,4959,79340,154,Beauty,Email Campaign,Desktop,131,1344,0.18,0.15,0.09,175544,0.28,75,2,0
CUST00008124,Occasional Shoppers,2020-10-02,1857,32,F,Dhaka,4,1136,4545,176,Electronics,Social Media,Desktop,8,749,0.02,0.39,0.25,5797,0.48,79,0,0
CUST00008125,Occasional Shoppers,2020-11-17,1811,59,M,Chittagong,4,2111,8444,45,Groceries,Email Campaign,Desktop,17,588,0.07,0.39,0.12,19363,0.33,80,6,0
CUST00008126,Regular Buyers,2020-03-14,2059,53,F,Chittagong,19,4475,85022,148,Fashion,Social Media,Tablet,66,329,0.33,0.45,0.19,105049,0.24,-17,7,2
CUST00008127,Regular Buyers,2020-02-15,2087,59,Other,Rajshahi,14,5782,80953,33,Home & Living,Mobile App,Tablet,81,1719,0.45,0.30,0.19,179967,0.18,-28,0,0
CUST00008128,Regular Buyers,2020-09-27,1862,23,Other,Rajshahi,10,4272,42719,67,Beauty,Website,Tablet,67,785,0.32,0.37,0.25,59301,0.27,35,2,1
CUST00008129,New Customers,2020-08-05,1915,51,M,Chittagong,1,2497,2497,93,Home & Living,Email Campaign,Desktop,8,149,0.58,0.13,0.09,3022,0.59,-86,8,0
CUST00008130,Occasional Shoppers,2020-05-06,2006,25,Other,Sylhet,8,2383,19061,153,Fashion,Social Media,Desktop,44,1537,0.53,0.31,0.18,34077,0.48,95,8,0
CUST00008131,High-Value Loyal,2020-04-19,2023,49,M,Rajshahi,48,11223,538722,174,Books,Website,Tablet,209,1081,0.03,0.77,0.46,872033,0.10,-45,3,7
CUST00008132,New Customers,2020-01-04,2129,59,M,Mymensingh,2,1473,2946,151,Sports,Social Media,Desktop,15,1119,0.32,0.79,0.35,4245,0.47,-24,5,0
CUST00008133,High-Value Loyal,2020-01-16,2117,60,F,Chittagong,42,14410,605216,18,Electronics,Social Media,Tablet,315,671,0.07,0.48,0.23,905151,0.06,11,2,0
CUST00008134,High-Value Loyal,2020-08-22,1898,48,M,Rajshahi,23,9966,229209,117,Beauty,Mobile App,Mobile,194,416,0.33,0.42,0.14,419016,0.14,52,4,3
CUST00008135,Occasional Shoppers,2020-11-23,1805,60,F,Rajshahi,6,2384,14302,179,Books,Email Campaign,Tablet,48,1335,0.60,0.23,0.15,27790,0.45,-86,3,0
CUST00008136,Occasional Shoppers,2020-12-09,1789,20,F,Rajshahi,7,1484,10389,17,Fashion,Website,Desktop,24,1080,0.29,0.52,0.30,14900,0.35,70,5,0
CUST00008137,Occasional Shoppers,2020-04-04,2038,49,Other,Chittagong,9,1424,12812,146,Sports,Mobile App,Tablet,66,660,0.55,0.66,0.44,23099,0.44,-87,0,0
CUST00008138,At-Risk,2020-06-08,1973,34,M,Rajshahi,4,925,3698,15,Books,Mobile App,Desktop,12,404,0.36,0.48,0.18,7646,0.68,47,1,0
CUST00008139,Regular Buyers,2020-09-11,1878,37,Other,Barisal,12,4774,57289,147,Books,Website,Desktop,75,1698,0.11,0.71,0.35,79019,0.16,13,1,0
CUST00008140,At-Risk,2020-10-15,1844,55,F,Mymensingh,1,826,826,120,Beauty,In-Store,Tablet,4,1515,0.39,0.41,0.26,1206,0.59,-43,2,0
CUST00008141,Occasional Shoppers,2020-11-12,1816,42,M,Chittagong,6,2305,13831,107,Groceries,Social Media,Desktop,12,1665,0.02,0.37,0.19,33970,0.40,81,1,0
CUST00008142,At-Risk,2020-04-10,2032,52,M,Barisal,4,753,3011,99,Fashion,Social Media,Desktop,26,1671,0.17,0.19,0.06,5312,0.64,36,0,0
CUST00008143,High-Value Loyal,2020-02-12,2090,43,Other,Rajshahi,38,14352,545377,160,Electronics,Email Campaign,Mobile,258,1566,0.26,0.47,0.31,922086,0.06,52,2,2
